timestamp,datetime,symbol,close
1710496800000,2024-03-15 10:00:00+00:00,ETH,3659.05
1710496800000,2024-03-15 10:00:00+00:00,SOL,169.8
1710496800000,2024-03-15 10:00:00+00:00,AVAX,50.79
1710496800000,2024-03-15 10:00:00+00:00,ADA,0.6962
1710496800000,2024-03-15 10:00:00+00:00,SUI,1.4082
1710496800000,2024-03-15 10:00:00+00:00,DOT,10.338
1710496800000,2024-03-15 10:00:00+00:00,ASTR,0.1503
1710496800000,2024-03-15 10:00:00+00:00,ALGO,0.2845
1710496800000,2024-03-15 10:00:00+00:00,TRX,0.1258
1710496800000,2024-03-15 10:00:00+00:00,MATIC,1.1065
1710496800000,2024-03-15 10:00:00+00:00,ARB,1.8666
1710496800000,2024-03-15 10:00:00+00:00,AAVE,127.45
1710496800000,2024-03-15 10:00:00+00:00,UNI,12.757
1718474400000,2024-06-15 18:00:00+00:00,ENA,0.738
1719266400000,2024-06-24 22:00:00+00:00,TAO,273.7
1710496800000,2024-03-15 10:00:00+00:00,RNDR,10.526
1710496800000,2024-03-15 10:00:00+00:00,FIL,9.319
1710496800000,2024-03-15 10:00:00+00:00,BNB,577.5
1710496800000,2024-03-15 10:00:00+00:00,XRP,0.6182
1710496800000,2024-03-15 10:00:00+00:00,DOGE,0.15941
1710500400000,2024-03-15 11:00:00+00:00,BTC,67757.76
1710500400000,2024-03-15 11:00:00+00:00,ETH,3689.33
1710500400000,2024-03-15 11:00:00+00:00,SOL,170.0
1710500400000,2024-03-15 11:00:00+00:00,AVAX,51.53
1710500400000,2024-03-15 11:00:00+00:00,ADA,0.7013
1710500400000,2024-03-15 11:00:00+00:00,SUI,1.4169
1710500400000,2024-03-15 11:00:00+00:00,DOT,10.389
1710500400000,2024-03-15 11:00:00+00:00,ASTR,0.1516
1710500400000,2024-03-15 11:00:00+00:00,ALGO,0.2864
1710500400000,2024-03-15 11:00:00+00:00,TRX,0.12597
1710500400000,2024-03-15 11:00:00+00:00,MATIC,1.1122
1710500400000,2024-03-15 11:00:00+00:00,ARB,1.8752
1710500400000,2024-03-15 11:00:00+00:00,AAVE,127.15
1710500400000,2024-03-15 11:00:00+00:00,UNI,12.746
1718478000000,2024-06-15 19:00:00+00:00,ENA,0.74
1719270000000,2024-06-24 23:00:00+00:00,TAO,276.1
1710500400000,2024-03-15 11:00:00+00:00,RNDR,10.829
1710500400000,2024-03-15 11:00:00+00:00,FIL,9.402
1710500400000,2024-03-15 11:00:00+00:00,BNB,583.2
1710500400000,2024-03-15 11:00:00+00:00,XRP,0.6221
1710500400000,2024-03-15 11:00:00+00:00,DOGE,0.16053
1710504000000,2024-03-15 12:00:00+00:00,BTC,67915.01
1710504000000,2024-03-15 12:00:00+00:00,ETH,3697.33
1710504000000,2024-03-15 12:00:00+00:00,SOL,172.09
1710504000000,2024-03-15 12:00:00+00:00,AVAX,51.02
1710504000000,2024-03-15 12:00:00+00:00,ADA,0.7034
1710504000000,2024-03-15 12:00:00+00:00,SUI,1.4155
1710504000000,2024-03-15 12:00:00+00:00,DOT,10.372
1710504000000,2024-03-15 12:00:00+00:00,ASTR,0.1513
1710504000000,2024-03-15 12:00:00+00:00,ALGO,0.284
1710504000000,2024-03-15 12:00:00+00:00,TRX,0.12586
1710504000000,2024-03-15 12:00:00+00:00,MATIC,1.1139
1710504000000,2024-03-15 12:00:00+00:00,ARB,1.8679
1710504000000,2024-03-15 12:00:00+00:00,AAVE,126.74
1710504000000,2024-03-15 12:00:00+00:00,UNI,12.773
1718481600000,2024-06-15 20:00:00+00:00,ENA,0.738
